"nom.size","an","N","T","omega"
0.054,0.2,100,10,1.67241986935199
0.048,0.3,100,10,1.67241986935199
0.048,0.4,100,10,1.67241986935199
0.098,0.05,100,10,0.614299239825076
0.096,0.1,100,10,0.614299239825076
0.094,0.15,100,10,0.614299239825076
0.092,0.2,100,10,0.614299239825076
0.09,0.3,100,10,0.614299239825076
0.088,0.4,100,10,0.614299239825076
0.088,0.05,500,2,-0.766159318147192
0.084,0.1,500,2,-0.766159318147192
0.082,0.15,500,2,-0.766159318147192
0.076,0.2,500,2,-0.766159318147192
0.074,0.3,500,2,-0.766159318147192
0.066,0.4,500,2,-0.766159318147192
0.09,0.05,500,2,-0.651426596680754
0.088,0.1,500,2,-0.651426596680754
0.084,0.15,500,2,-0.651426596680754
0.08,0.2,500,2,-0.651426596680754
0.072,0.3,500,2,-0.651426596680754
0.066,0.4,500,2,-0.651426596680754
0.086,0.05,500,2,-0.303543686628153
0.078,0.1,500,2,-0.303543686628153
0.072,0.15,500,2,-0.303543686628153
0.064,0.2,500,2,-0.303543686628153
0.06,0.3,500,2,-0.303543686628153
0.054,0.4,500,2,-0.303543686628153
0.086,0.05,500,2,-0.404451010977764
0.076,0.1,500,2,-0.404451010977764
0.07,0.15,500,2,-0.404451010977764
0.066,0.2,500,2,-0.404451010977764
0.066,0.3,500,2,-0.404451010977764
0.064,0.4,500,2,-0.404451010977764
0.09,0.05,500,2,0.47715175266195
0.084,0.1,500,2,0.47715175266195
0.076,0.15,500,2,0.47715175266195
0.072,0.2,500,2,0.47715175266195
0.066,0.3,500,2,0.47715175266195
0.066,0.4,500,2,0.47715175266195
0.088,0.05,500,2,0.254410038098349
0.088,0.1,500,2,0.254410038098349
0.084,0.15,500,2,0.254410038098349
0.084,0.2,500,2,0.254410038098349
0.074,0.3,500,2,0.254410038098349
0.07,0.4,500,2,0.254410038098349
0.108,0.05,500,2,1.67241986935199
0.092,0.1,500,2,1.67241986935199
0.084,0.15,500,2,1.67241986935199
0.08,0.2,500,2,1.67241986935199
0.074,0.3,500,2,1.67241986935199
0.068,0.4,500,2,1.67241986935199
0.078,0.05,500,2,0.614299239825076
0.076,0.1,500,2,0.614299239825076
0.074,0.15,500,2,0.614299239825076
0.072,0.2,500,2,0.614299239825076
0.072,0.3,500,2,0.614299239825076
0.062,0.4,500,2,0.614299239825076
0.078,0.05,500,5,-0.766159318147192
0.078,0.1,500,5,-0.766159318147192
0.078,0.15,500,5,-0.766159318147192
0.078,0.2,500,5,-0.766159318147192
0.078,0.3,500,5,-0.766159318147192
0.078,0.4,500,5,-0.766159318147192
0.064,0.05,500,5,-0.651426596680754
0.064,0.1,500,5,-0.651426596680754
0.064,0.15,500,5,-0.651426596680754
0.064,0.2,500,5,-0.651426596680754
0.064,0.3,500,5,-0.651426596680754
0.064,0.4,500,5,-0.651426596680754
0.07,0.05,500,5,-0.303543686628153
0.07,0.1,500,5,-0.303543686628153
0.07,0.15,500,5,-0.303543686628153
0.07,0.2,500,5,-0.303543686628153
0.068,0.3,500,5,-0.303543686628153
0.066,0.4,500,5,-0.303543686628153
0.064,0.05,500,5,-0.404451010977764
0.064,0.1,500,5,-0.404451010977764
0.064,0.15,500,5,-0.404451010977764
0.064,0.2,500,5,-0.404451010977764
0.064,0.3,500,5,-0.404451010977764
0.062,0.4,500,5,-0.404451010977764
0.034,0.05,500,5,0.47715175266195
0.034,0.1,500,5,0.47715175266195
0.034,0.15,500,5,0.47715175266195
0.034,0.2,500,5,0.47715175266195
0.034,0.3,500,5,0.47715175266195
0.034,0.4,500,5,0.47715175266195
0.05,0.05,500,5,0.254410038098349
0.05,0.1,500,5,0.254410038098349
0.05,0.15,500,5,0.254410038098349
0.05,0.2,500,5,0.254410038098349
0.05,0.3,500,5,0.254410038098349
0.05,0.4,500,5,0.254410038098349
0.044,0.05,500,5,1.67241986935199
0.044,0.1,500,5,1.67241986935199
0.044,0.15,500,5,1.67241986935199
0.04,0.2,500,5,1.67241986935199
0.04,0.3,500,5,1.67241986935199
0.04,0.4,500,5,1.67241986935199
0.05,0.05,500,5,0.614299239825076
0.05,0.1,500,5,0.614299239825076
0.048,0.15,500,5,0.614299239825076
0.048,0.2,500,5,0.614299239825076
0.046,0.3,500,5,0.614299239825076
0.046,0.4,500,5,0.614299239825076
0.076,0.05,500,10,-0.766159318147192
0.076,0.1,500,10,-0.766159318147192
0.076,0.15,500,10,-0.766159318147192
0.076,0.2,500,10,-0.766159318147192
0.076,0.3,500,10,-0.766159318147192
0.076,0.4,500,10,-0.766159318147192
0.074,0.05,500,10,-0.651426596680754
0.074,0.1,500,10,-0.651426596680754
0.074,0.15,500,10,-0.651426596680754
0.074,0.2,500,10,-0.651426596680754
0.074,0.3,500,10,-0.651426596680754
0.074,0.4,500,10,-0.651426596680754
0.088,0.05,500,10,-0.303543686628153
0.088,0.1,500,10,-0.303543686628153
0.088,0.15,500,10,-0.303543686628153
0.088,0.2,500,10,-0.303543686628153
0.088,0.3,500,10,-0.303543686628153
0.088,0.4,500,10,-0.303543686628153
0.088,0.05,500,10,-0.404451010977764
0.088,0.1,500,10,-0.404451010977764
0.088,0.15,500,10,-0.404451010977764
0.088,0.2,500,10,-0.404451010977764
0.088,0.3,500,10,-0.404451010977764
0.086,0.4,500,10,-0.404451010977764
0.064,0.05,500,10,0.47715175266195
0.064,0.1,500,10,0.47715175266195
0.064,0.15,500,10,0.47715175266195
0.064,0.2,500,10,0.47715175266195
0.064,0.3,500,10,0.47715175266195
0.064,0.4,500,10,0.47715175266195
0.09,0.05,500,10,0.254410038098349
0.09,0.1,500,10,0.254410038098349
0.09,0.15,500,10,0.254410038098349
0.09,0.2,500,10,0.254410038098349
0.09,0.3,500,10,0.254410038098349
0.09,0.4,500,10,0.254410038098349
0.068,0.05,500,10,1.67241986935199
0.068,0.1,500,10,1.67241986935199
0.068,0.15,500,10,1.67241986935199
0.068,0.2,500,10,1.67241986935199
0.068,0.3,500,10,1.67241986935199
0.068,0.4,500,10,1.67241986935199
0.086,0.05,500,10,0.614299239825076
0.086,0.1,500,10,0.614299239825076
0.086,0.15,500,10,0.614299239825076
0.086,0.2,500,10,0.614299239825076
0.084,0.3,500,10,0.614299239825076
0.084,0.4,500,10,0.614299239825076
