"padron"	"year"	"ciiu"	"rY"	"d_e"	"d_m"	"rexport"	"rMi"	"L"	"rM"	"markup"
86832	95	3220	897579	0	0	0	0	150	390777.7	.2634987
86832	96	3220	1100326	0	0	0	0	165	692260.4	.047055
89073	90	0	0	-1	-1	0	0	0	0	0
89073	91	0	0	-1	-1	0	0	0	0	0
89073	92	0	0	-1	-1	0	0	0	0	0
89073	93	0	0	-1	-1	0	0	0	0	0
89073	94	3220	983773.9	1	1	43547.11	155.7952	142	445987.6	.3458505
89073	95	3220	1126371	1	1	13753.27	184.1564	140	803311.4	.0759014
89073	96	3220	1082648	1	1	3869.373	229.78	129	284459.3	.4374182
90117	90	3213	161970	0	0	0	0	57	166066	-.2290733
90117	91	3213	168734.7	0	0	0	0	29	87002.86	.3280255
90117	92	3213	100591.7	0	0	0	0	24	61104.7	.1217251
90117	93	3220	154695.1	0	0	0	0	27	101466	.120581
90117	94	3220	137186	0	0	0	0	25	85577.71	.1457676
90117	95	3220	148477.5	0	0	0	0	23	84481.02	.215615
90117	96	3220	99968.16	0	0	0	0	20	65452.73	.0538349
90369	90	3220	2901351	0	0	0	0	447	1601425	.2399772
90369	91	3220	3010871	0	0	0	0	449	1201524	.3828821
90369	92	3220	2719637	0	1	0	790089.8	451	979804.6	.4115077
90369	93	3220	3188369	0	1	0	910185.1	485	1196095	.3999902
90369	94	3220	3675989	0	1	0	1199988	447	1437794	.3878165
90369	95	3220	4027419	0	1	0	940820	402	1200014	.4717333
90369	96	3220	5089704	0	1	0	2158147	432	2806667	.2234097
91368	90	3220	149804	0	1	0	9007	23	70738	.4441604
91368	91	3220	204990.5	0	0	0	0	20	105148.6	.4251305
91368	92	3220	187064.4	0	0	0	0	18	74118.6	.5107264
91368	93	3220	212876.5	0	0	0	0	19	77141.79	.5345429
91368	94	3220	209705	0	0	0	0	20	104477.7	.3644639
91368	95	3220	194157.1	0	0	0	0	19	121833.3	.2098688
91368	96	3220	240732.6	0	0	0	0	20	166491.4	.1629231
91917	90	3220	29376	0	0	0	0	17	13795	.2547998
91917	91	3220	29689.36	0	0	0	0	15	14700.65	.306234
91917	92	3220	23411.33	0	0	0	0	14	12965	.2266689
91917	93	0	0	-1	-1	0	0	0	0	0
91917	94	0	0	-1	-1	0	0	0	0	0
91917	95	0	0	-1	-1	0	0	0	0	0
91917	96	0	0	-1	-1	0	0	0	0	0
100458	90	0	0	-1	-1	0	0	0	0	0
100458	91	0	0	-1	-1	0	0	0	0	0
100458	92	0	0	-1	-1	0	0	0	0	0
100458	93	0	0	-1	-1	0	0	0	0	0
100458	94	3220	2052709	0	0	0	0	200	769095.5	.4983812
100458	95	3220	2976446	0	0	0	0	232	1394661	.4075471
100458	96	3220	4174719	0	1	0	374201.8	253	1711283	.4634616
110088	90	3220	185786	0	0	0	0	75	75813	.3706361
110088	91	3220	218212.8	0	0	0	0	76	119883.1	.231541
110088	92	3220	169496.3	0	1	0	11386.51	77	52386.17	.3906272
110088	93	3220	162051.1	0	1	0	15590.82	57	59804.7	.2970166
110088	94	3220	123824.4	0	1	0	10273.79	57	39925.7	.22526
110088	95	3220	130784.7	0	0	0	0	52	29630.18	.3015992
110088	96	3220	82644.74	0	0	0	0	39	11485.93	.219851
122211	90	3220	2940682	0	0	0	0	481	1768419	.267963
122211	91	3220	3307422	0	1	0	1279683	379	3785308	-.2739167
122211	92	3220	2969939	0	1	0	521995.7	377	987762.3	.5415376
122211	93	3220	2787173	0	1	0	308649.6	417	1073360	.4370244
122211	94	3220	2767138	0	1	0	469976	422	1666823	.1986818
122211	95	3220	3363215	0	1	0	231953	422	1751528	.2863395
122211	96	3220	3370402	0	1	0	172140.6	247	1306341	.5049779
122238	90	0	0	-1	-1	0	0	0	0	0
122238	91	3220	83729.98	0	0	0	0	22	53570.46	.2421037
122238	92	3220	58449.76	0	0	0	0	17	23094.46	.49831
122238	93	3220	66702.71	0	0	0	0	23	35604.82	.3114187
122238	94	3220	88112.57	0	0	0	0	22	49314.2	.3245786
122238	95	3220	83465.97	0	0	0	0	13	19644.81	.6478221
122238	96	3220	68240.06	0	0	0	0	11	48804.82	.1480906
130068	90	0	0	-1	-1	0	0	0	0	0
130068	91	3320	76403.66	0	0	0	0	39	61604.5	.0342022
130068	92	3220	75326.1	0	0	0	0	39	45443.03	.2503743
130068	93	3220	80531.3	0	0	0	0	37	68107.3	-.0006273
130068	94	0	0	-1	-1	0	0	0	0	0
130068	95	0	0	-1	-1	0	0	0	0	0
130068	96	0	0	-1	-1	0	0	0	0	0
133299	90	3220	35838	0	0	0	0	31	3977	.3307662
133299	91	3220	54948.65	0	0	0	0	26	8901.51	.3906815
133299	92	3220	54931.57	0	0	0	0	29	4846.961	.3924464
133299	93	3220	70318.23	0	0	0	0	33	6177.433	.430296
133299	94	3220	78572.28	0	0	0	0	32	4052.013	.4181893
133299	95	3220	55596.23	0	0	0	0	25	3673.628	.2633876
133299	96	3220	69447.37	0	0	0	0	22	4704.728	.375675
133362	90	3220	440055	0	1	0	193633	72	356853	.1152538
133362	91	0	0	-1	-1	0	0	0	0	0
133362	92	0	0	-1	-1	0	0	0	0	0
133362	93	0	0	-1	-1	0	0	0	0	0
133362	94	0	0	-1	-1	0	0	0	0	0
133362	95	0	0	-1	-1	0	0	0	0	0
133362	96	0	0	-1	-1	0	0	0	0	0
133371	90	3220	61058	0	0	0	0	18	40296	.1511022
133371	91	3220	74609.95	0	0	0	0	20	49895.3	.174257
133371	92	3220	65063.64	0	0	0	0	20	41418.24	.2131054
133371	93	3220	48855.09	0	0	0	0	20	32562.97	.1161984
133371	94	3220	32709.64	0	0	0	0	19	10674.31	.3271735
133371	95	0	0	-1	-1	0	0	0	0	0
133371	96	0	0	-1	-1	0	0	0	0	0
133479	90	3213	347579	0	0	0	0	77	252084	.0606567
133479	91	3213	311994	0	0	0	0	73	203747.2	.2547921
133479	92	3220	213793.1	0	0	0	0	79	133517.7	.2563311
133479	93	3220	253389.7	0	0	0	0	86	211251.8	-.0078807
133479	94	3220	256513.2	0	0	0	0	91	224406	-.1265858
133479	95	3220	367908.7	0	0	0	0	101	292406	-.0510024
133479	96	3220	519743.3	0	0	0	0	104	301292.4	.1909648
133497	90	3220	36238	0	0	0	0	14	29837	.0349081
133497	91	3220	17736.8	0	0	0	0	14	12296.9	.0826489
133497	92	0	0	-1	-1	0	0	0	0	0
133497	93	0	0	-1	-1	0	0	0	0	0
133497	94	0	0	-1	-1	0	0	0	0	0
133497	95	0	0	-1	-1	0	0	0	0	0
133497	96	0	0	-1	-1	0	0	0	0	0
133533	90	3220	194770	0	0	0	0	27	176695	.0515531
133533	91	3220	285303.6	0	0	0	0	42	256570.2	.0497334
133533	92	3220	271649.5	0	0	0	0	45	206426.8	.1823056
133533	93	3220	249080.9	0	0	0	0	54	209935.7	.1002471
133533	94	3220	195499.6	0	0	0	0	48	144352.6	.147794
133533	95	3220	114264.7	0	0	0	0	16	71936.46	.2689499
133533	96	3220	193466.3	0	0	0	0	29	171483.5	.0136725
140238	90	3220	165361	0	0	0	0	50	82591	.3445855
140238	91	3220	153841.2	0	0	0	0	55	92843.38	.2381831
140238	92	3220	123015.3	0	0	0	0	44	76103.94	.2399059
140238	93	3220	167303.9	0	0	0	0	41	97829.18	.2310804
140238	94	3220	185610.3	0	0	0	0	42	95435.61	.3262798
140238	95	3220	166038.2	0	0	0	0	40	72772.47	.3315831
140238	96	3220	200446.6	0	0	0	0	36	84894.89	.3358279
141084	90	3220	118823	0	0	0	0	43	70648	.2441867
141084	91	3220	170296.6	0	0	0	0	41	79713.79	.3749301
141084	92	3220	159988.8	0	0	0	0	51	75326.76	.3390795
141084	93	3220	204411	0	0	0	0	48	100405.7	.3086649
141084	94	3220	259692.6	0	0	0	0	51	125875.2	.3169956
141084	95	3220	423044.5	0	0	0	0	55	228369.3	.284568
141084	96	3220	407006.6	0	1	0	14223.31	46	225281.3	.2525249
141219	90	3220	153953	0	1	0	75078	19	105623	.2315642
141219	91	3220	92816.9	0	0	0	0	23	95468.15	-.2016712
141219	92	3220	92614.51	0	1	0	33557.09	22	66712.54	.1171021
141219	93	3220	127783.7	0	1	0	46743.21	23	69002.71	.2708512
141219	94	3220	140163.5	0	1	0	81856.69	24	95274.46	.0762802
141219	95	3220	213807.8	0	1	0	67399.78	24	164842.6	.052848
141219	96	3220	293866.4	0	1	0	76642.79	27	168568.6	.2510644
141327	90	3220	131835	0	0	0	0	36	64279	.4206394
141327	91	3220	151693.2	0	0	0	0	41	109696.2	.1338084
141327	92	0	0	-1	-1	0	0	0	0	0
141327	93	0	0	-1	-1	0	0	0	0	0
141327	94	0	0	-1	-1	0	0	0	0	0
141327	95	0	0	-1	-1	0	0	0	0	0
141327	96	0	0	-1	-1	0	0	0	0	0
141408	90	3220	142940	0	0	0	0	66	87629	.1244438
141408	91	3220	173431.3	0	0	0	0	66	139376.4	-.0588572
141408	92	3220	177551.1	0	0	0	0	66	125674.8	.0792493
141408	93	3220	238464.3	0	0	0	0	74	131072.2	.1967341
141408	94	3220	244381.9	0	0	0	0	74	163257.4	.0650148
141408	95	3220	299137.2	0	0	0	0	63	177724.1	.1717912
141408	96	3220	238683.8	0	0	0	0	56	266947.5	-.3716716
141417	90	3220	58157	0	0	0	0	16	29809	.3171587
141417	91	3220	68569.93	0	0	0	0	15	38686.88	.2813617
141417	92	3220	56321.63	0	0	0	0	14	36332.65	.1975736
141417	93	3220	53504.29	0	0	0	0	13	29184.76	.2721614
141417	94	0	0	-1	-1	0	0	0	0	0
141417	95	0	0	-1	-1	0	0	0	0	0
141417	96	0	0	-1	-1	0	0	0	0	0
141633	90	0	0	-1	-1	0	0	0	0	0
141633	91	3220	514745.4	0	0	0	0	77	360466.4	.1827491
141633	92	3220	490041.2	0	0	0	0	86	307281.3	.2536063
141633	93	3220	464564.4	0	0	0	0	73	233674.2	.3630109
141633	94	3220	513491.7	0	0	0	0	66	428527.8	.0002005
141633	95	3220	607223.6	0	0	0	0	65	472770.4	.0561651
141633	96	0	0	-1	-1	0	0	0	0	0
141678	90	3220	984289	0	0	0	0	201	547363	.2274677
141678	91	3220	1217772	0	0	0	0	224	683678	.219163
141678	92	0	0	-1	-1	0	0	0	0	0
141678	93	0	0	-1	-1	0	0	0	0	0
141678	94	0	0	-1	-1	0	0	0	0	0
141678	95	0	0	-1	-1	0	0	0	0	0
141678	96	0	0	-1	-1	0	0	0	0	0
141732	90	0	0	-1	-1	0	0	0	0	0
141732	91	3220	166630.5	0	0	0	0	24	135175.6	.1350667
141732	92	3220	167629.6	0	0	0	0	20	141315.6	.101042
141732	93	3220	203114.1	0	0	0	0	21	179626.1	.0714931
141732	94	3220	186609.3	0	0	0	0	23	145078.1	.1549211
141732	95	3220	140054.6	0	0	0	0	26	114672.4	.0697466
141732	96	3220	152414.1	0	0	0	0	26	131981.4	.0123029
141795	90	3220	97256	0	0	0	0	19	45498	.3336144
141795	91	3220	79701.38	0	0	0	0	12	55038.88	.1118831
141795	92	0	0	-1	-1	0	0	0	0	0
141795	93	0	0	-1	-1	0	0	0	0	0
141795	94	0	0	-1	-1	0	0	0	0	0
141795	95	0	0	-1	-1	0	0	0	0	0
141795	96	0	0	-1	-1	0	0	0	0	0
141831	90	3220	352684	0	1	0	4190	63	189925	.3864536
141831	91	3220	314086.5	0	1	0	4233.059	61	146427.9	.4377851
141831	92	3220	218962.8	0	1	0	2628.86	54	39920.6	.6556235
141831	93	3220	199745.8	0	0	0	0	43	100857.7	.2701448
141831	94	3220	199216.6	0	0	0	0	36	81234.84	.3388647
141831	95	3220	198497.9	0	0	0	0	28	74186.52	.3986489
141831	96	3220	285226.2	1	0	3279.169	0	27	166316.2	.2042899
141876	90	3220	200769	0	0	0	0	54	156619	.0966583
141876	91	3220	260574	0	0	0	0	63	172244.3	.2006372
141876	92	3220	231530.1	0	0	0	0	72	121936.2	.3136905
141876	93	3220	314476	0	0	0	0	58	145901.2	.3705814
141876	94	3220	489566.8	0	0	0	0	71	248624.4	.3258601
141876	95	3220	616516.1	0	0	0	0	79	300481.8	.3393406
141876	96	3220	691774.8	0	0	0	0	65	359830.9	.2911368
141894	90	3220	144378	0	0	0	0	45	113158	.0176827
141894	91	3220	129867.3	0	0	0	0	38	102303.6	.0403521
141894	92	3220	178682.3	0	0	0	0	38	138186.6	.1119309
141894	93	0	0	-1	-1	0	0	0	0	0
141894	94	0	0	-1	-1	0	0	0	0	0
141894	95	0	0	-1	-1	0	0	0	0	0
141894	96	0	0	-1	-1	0	0	0	0	0
141984	90	3220	127061	0	0	0	0	16	61390	.4727572
141984	91	3220	107365.2	0	0	0	0	16	63341.93	.3554958
141984	92	3220	82619.37	0	0	0	0	12	45276.77	.395969
141984	93	3220	98945.95	0	0	0	0	13	55219.32	.3808222
141984	94	3220	73397.61	0	0	0	0	12	40337.59	.3566822
141984	95	3220	70586.71	0	0	0	0	11	41908	.2924393
141984	96	3220	76022.62	0	0	0	0	11	40690.28	.3630262
151056	90	3213	330857	0	1	0	65390	48	250402	.1590929
151056	91	3213	450825.8	0	1	0	85913.55	48	446514.1	-.0632299
151056	92	3220	471448.8	0	1	0	90355.34	44	401088.3	.0531973
151056	93	3220	490126.4	0	1	0	95677.41	51	265068.5	.2995931
151056	94	3220	386385.5	0	0	0	0	51	254489.2	.1247551
151056	95	0	0	-1	-1	0	0	0	0	0
151056	96	3220	282859.3	0	0	0	0	31	97197.73	.4383662
160056	90	3220	2248874	1	1	1941804	864829	487	1264704	.3358703
160056	91	3220	1766784	1	1	995445.9	721681.9	492	1204465	.0739711
160056	92	3220	2687489	1	1	513893.9	669907.6	516	1889461	.1243151
160056	93	3220	2974155	1	1	1662350	1251769	569	1758302	.2018276
160056	94	3220	4761710	1	1	1914063	1259824	567	2550544	.2127443
160056	95	3220	6256876	1	1	3140139	1604700	670	2493853	.3518587
160056	96	3220	6293068	1	1	5760274	970132.9	625	3233087	.2747687
160776	90	3220	81064	0	1	0	23039	25	87676	-.2226882
160776	91	3220	85126.38	0	1	0	31055.95	27	98160.79	-.2802551
160776	92	3220	113328.5	0	1	0	24598.62	26	98968.23	.0428612
160776	93	3220	69097.77	0	1	0	15221.23	25	39613.21	.2771797
160776	94	3220	85197.92	0	0	0	0	23	53922.53	.2371957
160776	95	3220	119350.9	0	0	0	0	22	92784.13	.1042248
160776	96	3220	74550.95	0	0	0	0	19	45441.12	.1955695
161109	90	3220	155950	0	0	0	0	30	137281	.0083617
161109	91	3220	124926.6	0	0	0	0	25	65901.3	.3164949
161109	92	3220	165963.8	0	1	0	28317.62	35	77902.8	.4579958
161109	93	3220	162410	0	1	0	14349.75	26	33965.57	.614323
161109	94	3220	159860.6	0	1	0	35680.45	27	20878.56	.6988874
161109	95	3220	307631.1	0	1	0	20464.01	33	131346.6	.4343232
161109	96	3220	397342	0	1	0	76203.98	37	241161.5	.2451498
161181	90	3220	80957	0	0	0	0	31	35277	.4034858
161181	91	3220	97565.64	0	0	0	0	31	42016.88	.4154747
161181	92	3220	110530.1	0	0	0	0	36	52956.02	.3519599
161181	93	3220	180183.2	0	0	0	0	43	105560.1	.2752068
161181	94	3220	186522.3	0	0	0	0	33	80169.68	.3963951
161181	95	3220	188386.9	0	0	0	0	39	29894.72	.571479
161181	96	3220	147142.2	0	0	0	0	33	40017.85	.3410596
161262	90	3220	60468	0	0	0	0	30	26687	.3111563
161262	91	3220	78308.28	0	0	0	0	31	39225.74	.2508958
161262	92	3220	89171.95	0	0	0	0	34	45627.55	.2844692
161262	93	3220	90994.31	0	0	0	0	37	43850.27	.2453264
161262	94	3220	109502.6	0	0	0	0	36	43087.07	.2944977
161262	95	3220	111736.9	0	0	0	0	38	49804.8	.2152569
161262	96	3220	132476.3	0	0	0	0	35	51524.53	.2403935
161487	90	3213	331237	0	0	0	0	53	292322	.0446357
161487	91	3213	544322.2	0	0	0	0	54	418950.4	.1841481
161487	92	3220	236108.4	0	0	0	0	49	142126	.2941623
161487	93	3220	134442.4	0	0	0	0	35	76002.43	.1985582
161487	94	3220	128620.7	0	0	0	0	28	72379.91	.2266699
161487	95	3220	195772.1	0	0	0	0	31	127901	.1385282
161487	96	3220	212496.6	0	0	0	0	33	124700.6	.1884561
161559	90	3220	444010	0	0	0	0	83	339666	.1280241
161559	91	3220	521796.2	0	0	0	0	67	335890	.2560062
161559	92	3220	468552.6	0	0	0	0	75	301774.5	.2492152
161559	93	3220	549635.3	0	0	0	0	61	277772.4	.384331
161559	94	3220	565914.5	0	0	0	0	56	315620.4	.3326559
161559	95	0	0	-1	-1	0	0	0	0	0
161559	96	3220	876668.5	0	0	0	0	45	462193	.3254471
161667	90	3220	239048	0	0	0	0	41	101112	.4360881
161667	91	3220	36519.86	0	0	0	0	34	9297.169	-.0455349
161667	92	0	0	-1	-1	0	0	0	0	0
161667	93	0	0	-1	-1	0	0	0	0	0
161667	94	0	0	-1	-1	0	0	0	0	0
161667	95	0	0	-1	-1	0	0	0	0	0
161667	96	0	0	-1	-1	0	0	0	0	0
161685	90	3220	90577	0	1	0	11003	21	40007	.3574528
161685	91	3220	92527.2	0	1	0	30796.87	20	63214.46	.1110366
161685	92	3220	117475.9	0	1	0	46222.17	24	64297.54	.2744508
161685	93	3220	117895.7	0	1	0	24153.34	24	79622.6	.0937888
161685	94	3220	133679.7	0	1	0	65341.72	24	93117.4	.0839215
161685	95	3220	147263	0	1	0	64645.47	26	108680	-.0034538
161685	96	3220	161210.3	0	1	0	29966.7	29	144484.8	-.2550936
161748	90	3220	1069221	0	1	0	31889	393	455106	.2687536
161748	91	3220	635663.3	0	0	0	0	207	356346.8	.1829674
161748	92	3220	602895.1	0	0	0	0	167	275949.5	.3319599
161748	93	3220	590161.8	0	0	0	0	84	265511.3	.3611085
161748	94	3220	795975.2	0	1	0	68409.48	104	410082.5	.2684037
161748	95	3220	1535843	0	1	0	222782.5	114	783141.1	.3290732
161748	96	3220	2186538	0	1	0	312881.3	148	1117988	.3043009
161766	90	3220	1275645	0	1	0	7876	183	525801	.4222091
161766	91	3220	1330402	0	1	0	42631.06	203	916891.1	.1350214
161766	92	3220	1260828	0	1	0	15937.46	210	663334.1	.3002103
161766	93	3220	1433634	0	1	0	273300	184	636209.8	.3740225
161766	94	3220	1613317	0	1	0	434296.3	221	614185.6	.4140325
161766	95	3220	1784153	0	0	0	0	173	707342.6	.4264413
161766	96	0	0	-1	-1	0	0	0	0	0
161784	90	3220	652396	1	1	22180	4626	107	491564	.138255
161784	91	3220	828072.1	1	0	133167.5	0	136	558816	.2424815
161784	92	3220	769640.6	1	0	124058.5	0	138	583397.1	.1301566
161784	93	3220	1071780	1	0	321312.3	0	135	772024.8	.1866207
161784	94	3220	916824.1	1	0	76709.42	0	124	482427.6	.3281013
161784	95	3220	934288.3	1	0	77769.54	0	112	634250.7	.1918353
161784	96	3220	991682.3	1	0	70687.73	0	88	678190.8	.1747476
161811	90	3220	1115690	1	0	116991	0	225	566228	.3684124
161811	91	3220	1674226	1	1	424628.6	228460.2	363	877581.7	.3464017
161811	92	3220	1388049	1	1	364166.3	471301.4	166	944448	.1978236
161811	93	3220	1719000	1	1	624127.4	220790.2	211	1013221	.2743931
161811	94	3220	1783543	1	1	533479	151786	186	1101964	.2665494
161811	95	3220	1782220	1	1	311258.7	240558	130	865411.6	.3677387
161811	96	3220	1945767	1	1	230862.9	187890.2	153	1051231	.3045644
162207	90	3220	48716	0	0	0	0	14	25415	.3694679
162207	91	3220	51855.39	0	0	0	0	19	25790.71	.3475506
162207	92	3220	42899.58	0	0	0	0	21	24427.79	.2571242
162207	93	3220	54554.58	0	0	0	0	28	24790.83	.356712
162207	94	3220	65226.05	0	0	0	0	28	40909.95	.0629735
162207	95	3220	61152.34	0	0	0	0	30	52920.85	-.2000096
162207	96	3220	73756.32	0	0	0	0	30	47947.18	-.0078145
170154	90	3220	686481	0	1	0	85573	108	508889	.183
170154	91	3220	331882.9	0	0	0	0	132	220979.9	.2758816
170154	92	3220	770534.4	0	0	0	0	132	551270.4	.1831168
170154	93	3220	977724.7	0	1	0	38240.52	136	549435.9	.3168624
170154	94	3220	922144.6	0	1	0	149236.5	136	573938.3	.226453
170154	95	3220	982062.2	0	1	0	261999.7	99	634187.9	.2227538
170154	96	0	0	-1	-1	0	0	0	0	0
170181	90	3220	67813	0	0	0	0	24	38569	.2692404
170181	91	3220	83491.59	0	0	0	0	24	19833.46	.6016636
170181	92	3220	51159.11	0	0	0	0	39	5099.937	.504467
170181	93	3220	42792	0	0	0	0	26	8724.718	.3564793
170181	94	0	0	-1	-1	0	0	0	0	0
170181	95	0	0	-1	-1	0	0	0	0	0
170181	96	0	0	-1	-1	0	0	0	0	0
170226	90	3213	44272	0	0	0	0	28	22053	.1152647
170226	91	3213	36775.63	0	0	0	0	24	14558.28	.238853
170226	92	3220	36191.16	0	0	0	0	22	5941.667	.4271817
170226	93	3220	41231.18	0	0	0	0	21	7898.445	.435785
170226	94	3220	42556.84	0	0	0	0	23	4873.783	.4371524
170226	95	3220	22733.08	0	0	0	0	21	4462.869	-.5713
170226	96	3220	19953.21	0	0	0	0	17	2531.423	.041442
170271	90	3220	386176	0	0	0	0	98	132386	.4736312
170271	91	3220	415718	0	0	0	0	119	262833.7	.2664122
170271	92	3220	400116.8	0	0	0	0	106	252032.2	.2594997
170271	93	3220	398989.8	0	0	0	0	109	248443.4	.2243231
170271	94	3220	631460.1	0	0	0	0	112	334071.8	.3256352
170271	95	3220	624025.6	0	0	0	0	105	330545.4	.2939826
170271	96	3220	666430.6	0	0	0	0	92	377761.5	.2699331
170307	90	3220	113052	0	0	0	0	39	58071	.2745993
170307	91	3220	145746.7	0	0	0	0	37	88559.01	.2456752
170307	92	3220	147358.3	0	0	0	0	35	93324.53	.232149
170307	93	3220	278883.2	0	0	0	0	32	174058.9	.2797322
170307	94	3213	183179.1	0	0	0	0	55	90123.86	.303091
170307	95	3213	182108.8	0	0	0	0	41	77421.69	.3630165
170307	96	3213	224772.5	0	0	0	0	47	68658.9	.4769252
170343	90	3220	668535	1	1	4217	15107	131	310430	.425707
170343	91	3220	837913.1	0	0	0	0	159	553245.3	.2100453
170343	92	3220	779054.1	0	0	0	0	165	484158.2	.2247173
170343	93	3220	1050976	0	1	0	24083.54	208	565289.3	.302479
170343	94	3220	1040314	0	0	0	0	226	593788.4	.157618
170343	95	3220	1282624	0	0	0	0	186	631603.8	.3263028
170343	96	3220	1550122	0	1	0	23399.91	227	601598	.4286779
170379	90	3220	465834	0	0	0	0	73	369210	.1240034
170379	91	3220	436693	0	0	0	0	69	282582.8	.2357437
170379	92	3220	461177.2	0	0	0	0	66	372140.8	.1033721
170379	93	3220	486345.3	0	0	0	0	63	385734.9	.1199045
170379	94	0	0	-1	-1	0	0	0	0	0
170379	95	0	0	-1	-1	0	0	0	0	0
170379	96	0	0	-1	-1	0	0	0	0	0
170451	90	3220	28929	0	0	0	0	18	12122	.3161879
170451	91	3220	9246.677	0	0	0	0	13	4031.091	.0911288
170451	92	3220	7165.469	0	0	0	0	10	3490.803	.0276615
170451	93	3220	8531.942	0	0	0	0	15	4239.714	-.1693027
170451	94	3220	6136.861	0	0	0	0	10	1253.048	-.0637394
170451	95	3220	14242.89	0	0	0	0	17	4177.135	.0189841
170451	96	3220	15014.86	0	0	0	0	12	1064.366	.1705906
170487	90	3220	2858687	1	0	1149	0	160	975412	.5542338
170487	91	3220	3891470	1	0	13169.33	0	208	1494794	.5282786
170487	92	3220	2962519	1	1	61640.64	739235.3	246	879209	.5941609
170487	93	3220	4939226	1	1	315193.9	1134233	377	1829812	.4953864
170487	94	3220	4967504	1	1	35582.16	711910	297	1516592	.5549251
170487	95	3220	5681292	0	1	0	958767.9	314	1950175	.5274466
170487	96	3220	8719694	0	1	0	1349428	314	3274688	.5002952
171045	90	3220	166163	1	0	136642	0	110	118992	-.3146549
171045	91	3220	108644.1	1	1	83154.7	4551.739	181	7674.799	.541972
171045	92	0	0	-1	-1	0	0	0	0	0
171045	93	0	0	-1	-1	0	0	0	0	0
171045	94	0	0	-1	-1	0	0	0	0	0
171045	95	0	0	-1	-1	0	0	0	0	0
171045	96	0	0	-1	-1	0	0	0	0	0
171144	90	3220	239069	0	0	0	0	13	198899	.1494882
171144	91	3220	213112.3	0	0	0	0	13	188615.3	.0898964
171144	92	3220	221078.5	0	0	0	0	18	213234.3	.0128407
171144	93	3220	197059.6	0	0	0	0	13	170444.1	.113309
171144	94	3220	14692.22	0	0	0	0	13	2861.818	.4341237
171144	95	0	0	-1	-1	0	0	0	0	0
171144	96	0	0	-1	-1	0	0	0	0	0
171198	90	3220	15967	0	0	0	0	30	7964	-.5471911
171198	91	0	0	-1	-1	0	0	0	0	0
171198	92	0	0	-1	-1	0	0	0	0	0
171198	93	0	0	-1	-1	0	0	0	0	0
171198	94	0	0	-1	-1	0	0	0	0	0
171198	95	0	0	-1	-1	0	0	0	0	0
171198	96	0	0	-1	-1	0	0	0	0	0
171657	90	3220	3079328	0	0	0	0	617	2622721	.0644732
171657	91	3220	2066353	1	1	2066353	2291072	630	2346756	-.276191
171657	92	3220	2330212	1	1	2205270	739085.9	526	1551998	.2399661
171657	93	3220	1121758	0	0	0	0	466	830471.4	.0623409
171657	94	0	0	-1	-1	0	0	0	0	0
171657	95	0	0	-1	-1	0	0	0	0	0
171657	96	0	0	-1	-1	0	0	0	0	0
171738	90	3220	50942	0	0	0	0	12	37420	.0811707
171738	91	3220	85457.47	0	0	0	0	17	57226.59	.0936537
171738	92	3220	63258.9	0	0	0	0	19	36076.41	.2754295
171738	93	3220	74573.23	0	0	0	0	13	43887.49	.255794
171738	94	3220	75401.55	0	0	0	0	13	38609.8	.3068717
171738	95	3220	59391.9	0	0	0	0	15	28186.89	.2923516
171738	96	3220	44651.11	0	0	0	0	14	30276.4	-.0153695
171927	90	3220	92305	0	0	0	0	42	14920	.5539245
171927	91	3220	97043.34	0	0	0	0	42	35697.92	.3814089
171927	92	3220	29316.48	0	0	0	0	30	12613.57	.2746197
171927	93	3220	34970	0	0	0	0	22	10274.89	.430304
171927	94	3220	41073.11	0	0	0	0	23	10757.89	.4725284
171927	95	0	0	-1	-1	0	0	0	0	0
171927	96	0	0	-1	-1	0	0	0	0	0
171981	90	3220	35774	0	0	0	0	19	25547	.0994857
171981	91	3220	25574.66	0	0	0	0	20	16501.81	.08729
171981	92	3220	20426.48	0	0	0	0	18	12218.46	.1140477
171981	93	3220	17813.05	0	0	0	0	17	10186.48	.0341456
171981	94	3220	23271.66	0	0	0	0	18	11132.34	.1922193
171981	95	3220	29367.1	0	0	0	0	18	16054.49	.1508983
171981	96	3220	26320.96	0	0	0	0	18	9703.02	.2161752
172017	90	0	0	-1	-1	0	0	0	0	0
172017	91	0	0	-1	-1	0	0	0	0	0
172017	92	3220	4879.561	0	0	0	0	11	2711.012	-.2977018
172017	93	3220	13239.63	0	0	0	0	11	8396.336	.0363006
172017	94	0	0	-1	-1	0	0	0	0	0
172017	95	0	0	-1	-1	0	0	0	0	0
172017	96	0	0	-1	-1	0	0	0	0	0
172089	90	3220	40543	0	0	0	0	26	24469	.1394322
172089	91	3220	47719.18	0	0	0	0	27	33293.33	.0237121
172089	92	3220	58288.06	0	0	0	0	25	28490.4	.2654392
172089	93	3220	87721.8	0	0	0	0	31	50299.57	.1625822
172089	94	3220	98860.42	0	0	0	0	28	60952.71	.0940541
172089	95	3220	93362.18	0	0	0	0	24	53748.82	.2385153
172089	96	0	0	-1	-1	0	0	0	0	0
172161	90	3220	254283	0	0	0	0	24	175770	.2758108
172161	91	3220	233440.7	0	0	0	0	32	122049.3	.4245094
172161	92	3213	225774.2	0	0	0	0	35	106720.5	.4460783
172161	93	3220	281432.5	0	0	0	0	41	169412.4	.2998923
