252	93	3844	506555.3	1	1	48585.97	219001.1	41	.15	.325	.0874567	.4977129
252	94	3844	364691.5	1	1	30181.49	178864.9	36	.2016129	.3387097	.0930264	.3874534
252	95	3844	373076.1	1	1	20497.42	213999.1	39	.1860465	.2868217	.0950506	.1620972
252	96	3844	443140.6	1	1	32771.3	196688.9	50	.1764706	.3109244	.1081685	.3179019
279	90	3909	57284	0	0	0	0	18	.1272727	.2545455	.0214717	.1876719
279	91	3909	93864.41	0	0	0	0	30	.1481481	.1851852	.0345958	.0733445
279	92	3909	127628.9	0	0	0	0	36	.1428571	.2142857	.0440664	.1045326
279	93	3909	105134.9	0	1	0	62174.71	31	.1818182	.2727273	.048835	.1813672
279	94	3909	105646.1	0	0	0	0	27	.1694915	.3389831	.0700538	.1313618
279	95	3909	82947.42	0	1	0	1766.589	23	.2033898	.2711864	.0576525	.1099712
279	96	3909	60357.61	0	1	0	361.137	19	.1875	.2291667	.0268362	.1301299
288	90	3220	88238	0	0	0	0	51	.073955	.170418	.0533923	.1076554
288	91	3220	105701.8	0	0	0	0	51	.1104478	.2119403	.0597784	.1550155
288	92	3220	102762.7	0	1	0	57826.43	53	.1285714	.2257143	.057268	.1669024
288	93	3220	87493.93	0	0	0	0	54	.1510574	.2477341	.0610959	.199479
288	94	3220	112152.5	0	0	0	0	68	.1459627	.2360248	.0481337	.187935
288	95	3220	206705.8	0	1	0	78940.7	108	.1501597	.2587859	.0455611	.1732903
288	96	3220	187004.1	0	1	0	47752.27	105	.1358696	.2336957	.0440959	.159617
333	90	3813	102467	0	0	0	0	21	.1120448	.2128852	.0281211	.2347052
333	91	3813	104283.1	0	0	0	0	21	.1417323	.2099738	.0264112	.2634723
333	92	3813	139066.5	0	0	0	0	28	.135	.2425	.0278244	.231492
333	93	3813	135490	0	0	0	0	27	.1270588	.2494118	.0232914	.202636
333	94	3813	125502.2	0	0	0	0	25	.1457859	.2733485	.0315143	.1993906
333	95	3813	162039.6	0	0	0	0	26	.1319149	.2340426	.0329451	.2564864
333	96	3813	139650.9	0	0	0	0	25	.1423002	.2592593	.0362764	.2434051
342	90	3813	3376684	1	1	550129	418383	357	.1120448	.2128852	.0281211	.2347052
342	91	3813	1224747	1	1	55352.14	322961.9	252	.1417323	.2099738	.0264112	.2634723
342	92	3813	1266769	0	1	0	246769.7	218	.135	.2425	.0278244	.231492
342	93	3813	2095378	0	1	0	489207.5	219	.1270588	.2494118	.0232914	.202636
342	94	3813	2069491	1	1	1005946	275131.6	279	.1457859	.2733485	.0315143	.1993906
342	95	3813	1810907	1	1	545709.9	314325.1	313	.1319149	.2340426	.0329451	.2564864
342	96	3813	2639327	1	1	1348402	654393.1	285	.1423002	.2592593	.0362764	.2434051
